customer_id,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,internet_service,tech_support,monthly_charges,total_charges,churn
CUST-001592,0,No,No,27,Two year,Yes,Bank transfer,Fiber optic,Yes,18.0,461.1,0
CUST-001593,0,Yes,Yes,1,Month-to-month,No,Bank transfer,Fiber optic,No,50.01,145.28,1
CUST-001594,0,No,No,51,Month-to-month,No,Mailed check,Fiber optic,No,18.0,923.29,0
CUST-001595,0,No,No,12,Month-to-month,Yes,Electronic check,DSL,No internet service,88.41,1088.04,1
CUST-001596,0,No,No,48,One year,No,Electronic check,No,Yes,18.58,941.23,0
CUST-001597,0,No,No,52,One year,Yes,Electronic check,No,No,26.67,1389.59,0
CUST-001598,0,Yes,Yes,61,One year,No,Mailed check,DSL,No,80.42,5035.17,0
CUST-001599,0,Yes,No,51,Two year,Yes,Electronic check,DSL,No,96.85,4892.33,1
CUST-001600,0,Yes,No,22,Month-to-month,Yes,Bank transfer,Fiber optic,No,60.23,1294.76,0
CUST-001601,0,No,Yes,53,One year,Yes,Credit card,DSL,No,82.11,4304.69,0
CUST-001602,1,No,Yes,60,One year,Yes,Electronic check,No,No internet service,81.13,4945.93,0
CUST-001603,0,No,Yes,23,Month-to-month,Yes,Electronic check,DSL,Yes,58.54,1386.52,1
CUST-001604,0,Yes,No,9,Two year,Yes,Credit card,DSL,No internet service,32.16,262.23,0
CUST-001605,1,No,No,64,Month-to-month,Yes,Bank transfer,DSL,No,81.95,5201.61,1
CUST-001606,0,Yes,No,10,One year,Yes,Bank transfer,Fiber optic,No internet service,83.39,903.14,1
CUST-001607,0,No,No,43,One year,Yes,Credit card,Fiber optic,Yes,91.82,3966.34,1
CUST-001608,1,Yes,No,17,Two year,No,Bank transfer,No,No,74.36,1334.64,0
CUST-001609,0,Yes,No,9,Month-to-month,No,Bank transfer,No,No internet service,29.95,266.54,1
CUST-001610,0,No,Yes,56,Month-to-month,No,Mailed check,Fiber optic,No,85.71,4825.34,1
CUST-001611,0,Yes,No,10,Two year,No,Credit card,DSL,Yes,64.96,664.61,0
CUST-001612,0,No,No,48,One year,Yes,Bank transfer,DSL,No,50.52,2393.75,0
CUST-001613,1,No,No,50,Month-to-month,Yes,Electronic check,No,Yes,56.16,2800.79,0
CUST-001614,0,Yes,No,4,One year,No,Bank transfer,DSL,Yes,44.29,117.94,0
CUST-001615,0,Yes,Yes,12,Month-to-month,Yes,Electronic check,No,No,91.67,1124.75,0
CUST-001616,0,Yes,No,57,One year,No,Mailed check,No,No internet service,22.46,1318.28,0
CUST-001617,0,No,No,37,Two year,Yes,Electronic check,Fiber optic,No,35.2,1351.91,0
CUST-001618,0,Yes,Yes,8,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,55.14,474.45,1
CUST-001619,0,Yes,Yes,72,Month-to-month,Yes,Mailed check,No,Yes,113.41,8159.11,0
CUST-001620,0,Yes,Yes,19,Two year,No,Bank transfer,Fiber optic,No,96.63,1913.57,0
CUST-001621,1,No,No,0,One year,No,Bank transfer,Fiber optic,Yes,18.0,44.62,0
CUST-001622,0,Yes,No,67,Two year,Yes,Electronic check,Fiber optic,No internet service,105.54,7140.61,0
CUST-001623,0,Yes,Yes,1,Month-to-month,No,Electronic check,Fiber optic,Yes,105.48,178.04,1
CUST-001624,0,Yes,No,40,Two year,No,Mailed check,Fiber optic,Yes,29.78,1184.92,0
CUST-001625,0,No,Yes,72,Month-to-month,No,Bank transfer,No,No,18.0,1315.39,0
CUST-001626,0,No,No,42,Month-to-month,No,Credit card,Fiber optic,Yes,62.83,2677.59,1
CUST-001627,0,Yes,No,42,Month-to-month,Yes,Mailed check,Fiber optic,No,98.67,4086.68,1
CUST-001628,0,No,No,28,One year,Yes,Bank transfer,DSL,No,112.74,3100.37,0
CUST-001629,1,No,No,9,Two year,No,Credit card,No,Yes,38.88,284.95,0
CUST-001630,0,No,Yes,41,One year,No,Bank transfer,Fiber optic,No,117.56,4814.55,0
CUST-001631,0,Yes,Yes,65,One year,Yes,Electronic check,Fiber optic,No,18.0,1153.33,0
CUST-001632,0,Yes,No,6,Month-to-month,No,Mailed check,DSL,No,53.96,251.98,1
CUST-001633,1,No,No,64,Month-to-month,Yes,Credit card,No,Yes,52.48,3366.19,0
CUST-001634,0,Yes,No,30,Month-to-month,No,Mailed check,Fiber optic,No,99.57,2982.32,1
CUST-001635,0,No,No,39,Month-to-month,Yes,Electronic check,Fiber optic,No,103.95,4113.16,1
CUST-001636,0,Yes,No,12,Month-to-month,No,Mailed check,DSL,Yes,93.63,1224.21,0
CUST-001637,0,Yes,Yes,45,Two year,No,Electronic check,DSL,Yes,24.48,1124.42,0
CUST-001638,0,No,Yes,13,One year,Yes,Bank transfer,DSL,Yes,90.88,1146.61,0
CUST-001639,0,Yes,No,19,One year,No,Credit card,DSL,Yes,80.27,1557.47,0
CUST-001640,1,Yes,No,52,Month-to-month,Yes,Credit card,Fiber optic,Yes,18.0,936.47,0
CUST-001641,0,No,Yes,3,Month-to-month,No,Bank transfer,Fiber optic,No internet service,18.0,41.99,1
CUST-001642,0,Yes,No,32,Month-to-month,Yes,Credit card,Fiber optic,No,96.14,3033.4,1
CUST-001643,1,No,Yes,43,Month-to-month,Yes,Credit card,Fiber optic,No,59.6,2539.59,0
CUST-001644,0,No,No,9,Month-to-month,No,Credit card,Fiber optic,Yes,26.44,229.07,0
CUST-001645,0,No,Yes,21,Month-to-month,No,Credit card,DSL,Yes,58.75,1273.95,0
CUST-001646,0,No,No,25,Month-to-month,No,Credit card,No,No,75.92,1923.55,0
CUST-001647,0,Yes,Yes,48,One year,No,Electronic check,Fiber optic,No,62.51,3091.76,0
CUST-001648,0,No,No,71,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,18.44,1342.96,0
CUST-001649,0,No,No,61,Month-to-month,No,Electronic check,No,Yes,120.0,7341.21,0
CUST-001650,0,Yes,No,13,Month-to-month,No,Bank transfer,Fiber optic,Yes,95.13,1221.38,0
CUST-001651,1,No,Yes,1,Month-to-month,No,Credit card,Fiber optic,No,54.94,3.07,1
CUST-001652,0,Yes,Yes,3,Month-to-month,No,Credit card,Fiber optic,No,56.15,139.96,1
CUST-001653,0,Yes,Yes,43,Month-to-month,No,Credit card,No,Yes,75.78,3223.55,0
CUST-001654,0,Yes,No,11,One year,No,Credit card,No,No,31.11,214.16,0
CUST-001655,0,Yes,No,16,Month-to-month,No,Mailed check,DSL,Yes,74.68,1144.45,0
CUST-001656,1,No,Yes,61,Two year,Yes,Mailed check,Fiber optic,No internet service,25.08,1609.99,0
CUST-001657,0,No,No,63,Month-to-month,No,Bank transfer,No,No internet service,62.88,3979.87,0
CUST-001658,0,Yes,No,61,Month-to-month,Yes,Electronic check,No,No,29.94,1807.51,0
CUST-001659,0,Yes,Yes,18,Month-to-month,Yes,Credit card,DSL,No,31.46,586.2,1
CUST-001660,0,Yes,No,45,Month-to-month,Yes,Bank transfer,Fiber optic,No,114.37,5048.98,1
CUST-001661,0,No,No,44,Month-to-month,Yes,Electronic check,Fiber optic,No,66.78,2952.42,1
CUST-001662,1,No,No,13,Two year,No,Bank transfer,DSL,No,71.22,989.73,0
CUST-001663,0,Yes,No,40,Month-to-month,Yes,Bank transfer,Fiber optic,No,18.0,713.94,0
CUST-001664,0,No,No,38,One year,Yes,Credit card,Fiber optic,No internet service,47.09,1700.82,0
CUST-001665,0,No,No,28,Month-to-month,Yes,Credit card,DSL,Yes,78.84,2186.82,0
CUST-001666,0,No,Yes,54,Month-to-month,No,Electronic check,DSL,No,70.82,3888.24,1
CUST-001667,0,No,Yes,49,Month-to-month,Yes,Credit card,No,No internet service,18.0,894.93,0
CUST-001668,0,Yes,No,38,Month-to-month,Yes,Electronic check,No,No internet service,71.21,2635.06,1
CUST-001669,0,Yes,Yes,52,Month-to-month,Yes,Mailed check,No,No internet service,76.0,4070.38,0
CUST-001670,0,No,No,55,Two year,No,Mailed check,No,No,103.51,5630.36,0
CUST-001671,0,No,No,41,One year,Yes,Credit card,No,No,45.34,1846.79,0
CUST-001672,0,Yes,Yes,19,Two year,No,Credit card,Fiber optic,Yes,18.0,290.13,0
CUST-001673,0,No,No,55,Month-to-month,Yes,Electronic check,DSL,No,35.1,1878.7,0
CUST-001674,0,No,Yes,52,One year,Yes,Bank transfer,No,Yes,32.09,1646.07,0
CUST-001675,0,No,Yes,71,One year,No,Credit card,Fiber optic,No,87.1,6215.91,0
CUST-001676,0,No,Yes,10,One year,No,Credit card,Fiber optic,No internet service,18.0,244.53,0
CUST-001677,0,Yes,Yes,30,Two year,Yes,Electronic check,No,No internet service,51.55,1527.19,0
CUST-001678,0,Yes,Yes,67,One year,Yes,Electronic check,DSL,No,107.77,7170.08,0
CUST-001679,0,Yes,No,37,Two year,Yes,Mailed check,No,Yes,65.22,2437.07,0
CUST-001680,0,Yes,No,68,One year,Yes,Credit card,Fiber optic,No,91.89,6273.92,0
CUST-001681,1,No,Yes,0,Month-to-month,Yes,Electronic check,DSL,Yes,18.0,12.02,0
CUST-001682,0,Yes,Yes,2,One year,Yes,Mailed check,No,Yes,18.0,49.79,1
CUST-001683,0,Yes,No,58,Month-to-month,Yes,Credit card,Fiber optic,No internet service,108.12,6265.33,0
CUST-001684,0,Yes,Yes,26,Two year,Yes,Mailed check,Fiber optic,No,68.04,1773.95,0
CUST-001685,0,No,Yes,37,Two year,No,Bank transfer,Fiber optic,Yes,68.1,2510.62,1
CUST-001686,0,Yes,No,31,Month-to-month,Yes,Credit card,DSL,No,31.46,1028.77,0
CUST-001687,0,Yes,No,29,Month-to-month,Yes,Mailed check,DSL,Yes,68.02,2084.0,0
CUST-001688,0,No,Yes,68,Month-to-month,Yes,Electronic check,DSL,No,30.62,2091.14,1
CUST-001689,1,No,No,6,Month-to-month,No,Electronic check,DSL,Yes,100.61,603.33,1
CUST-001690,0,No,No,56,Month-to-month,Yes,Bank transfer,DSL,Yes,120.0,6732.79,1
CUST-001691,0,No,No,64,One year,Yes,Electronic check,Fiber optic,No,79.52,5056.38,1
CUST-001692,0,Yes,Yes,47,One year,No,Electronic check,DSL,No,45.95,2197.9,0
CUST-001693,0,Yes,No,28,Two year,Yes,Electronic check,Fiber optic,No,18.0,526.06,0
CUST-001694,1,Yes,No,11,Month-to-month,Yes,Mailed check,DSL,No internet service,18.0,176.98,1
CUST-001695,0,No,Yes,49,Month-to-month,No,Credit card,DSL,No internet service,111.65,5515.95,0
CUST-001696,0,No,No,34,Month-to-month,Yes,Mailed check,No,No internet service,34.12,1161.03,1
CUST-001697,0,No,No,10,Two year,Yes,Credit card,No,No internet service,53.87,490.2,0
CUST-001698,0,No,No,26,Month-to-month,Yes,Credit card,No,No internet service,84.66,2218.74,0
CUST-001699,0,Yes,Yes,70,Month-to-month,No,Bank transfer,DSL,No internet service,109.47,7674.75,0
CUST-001700,0,No,No,19,Month-to-month,No,Bank transfer,Fiber optic,Yes,59.01,1169.21,1
CUST-001701,0,No,No,13,Two year,No,Electronic check,DSL,Yes,52.86,728.76,0
CUST-001702,0,No,Yes,49,Month-to-month,Yes,Mailed check,Fiber optic,No,67.15,3284.89,1
CUST-001703,0,No,No,14,One year,Yes,Electronic check,No,No internet service,46.17,622.78,0
CUST-001704,0,Yes,No,67,One year,No,Mailed check,Fiber optic,No internet service,47.79,3202.02,0
CUST-001705,0,Yes,No,62,One year,No,Credit card,No,No,77.36,4814.49,0
CUST-001706,0,Yes,No,71,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,70.56,5033.95,0
CUST-001707,0,Yes,No,66,Month-to-month,No,Electronic check,DSL,No,120.0,7935.07,0
CUST-001708,0,Yes,No,17,Month-to-month,No,Credit card,DSL,No,78.17,1324.35,0
CUST-001709,1,Yes,No,15,Month-to-month,Yes,Credit card,No,Yes,99.53,1542.79,1
CUST-001710,1,Yes,No,25,One year,No,Credit card,Fiber optic,No,32.86,787.78,0
CUST-001711,1,No,No,34,Month-to-month,No,Electronic check,DSL,Yes,80.75,2869.47,0
CUST-001712,0,Yes,No,64,Month-to-month,Yes,Bank transfer,DSL,Yes,43.31,2809.99,0
CUST-001713,0,No,No,53,Month-to-month,No,Mailed check,No,No,76.86,4017.21,0
CUST-001714,0,No,No,47,One year,Yes,Bank transfer,DSL,Yes,85.66,4035.28,0
CUST-001715,1,Yes,No,64,Month-to-month,Yes,Bank transfer,No,No internet service,66.5,4294.63,0
CUST-001716,1,Yes,No,47,One year,No,Credit card,Fiber optic,No,120.0,5622.53,0
CUST-001717,0,Yes,No,27,Month-to-month,No,Electronic check,DSL,No,107.84,2836.92,0
CUST-001718,0,Yes,Yes,30,Two year,Yes,Credit card,Fiber optic,Yes,100.32,2957.65,0
CUST-001719,0,Yes,No,37,One year,No,Electronic check,Fiber optic,No internet service,87.93,3280.51,0
CUST-001720,0,No,No,6,Month-to-month,No,Electronic check,Fiber optic,No,117.9,619.67,1
CUST-001721,0,Yes,No,54,Month-to-month,No,Credit card,DSL,No,21.89,1109.59,0
CUST-001722,0,No,Yes,47,Month-to-month,Yes,Mailed check,DSL,No,106.11,5014.01,1
CUST-001723,0,No,No,53,Month-to-month,No,Mailed check,No,No,35.26,1857.65,1
CUST-001724,0,No,Yes,38,Month-to-month,No,Electronic check,Fiber optic,No,48.07,1791.87,0
CUST-001725,0,No,No,57,Two year,No,Electronic check,Fiber optic,No,81.84,4640.14,0
CUST-001726,1,Yes,No,69,One year,Yes,Electronic check,DSL,No internet service,102.0,6964.46,0
CUST-001727,0,Yes,No,41,Month-to-month,Yes,Bank transfer,Fiber optic,No,30.39,1270.21,0
CUST-001728,0,No,No,32,One year,Yes,Electronic check,Fiber optic,No internet service,49.62,1547.51,1
CUST-001729,0,No,No,7,Month-to-month,Yes,Credit card,DSL,No,67.93,448.72,0
CUST-001730,0,No,Yes,56,Two year,No,Credit card,No,Yes,59.41,3344.3,0
CUST-001731,1,No,No,65,Month-to-month,No,Credit card,No,No,90.62,5877.47,1
CUST-001732,0,Yes,No,51,One year,Yes,Credit card,DSL,No,120.0,6084.77,0
CUST-001733,0,No,No,63,One year,Yes,Bank transfer,No,No,77.58,4788.07,1
CUST-001734,0,Yes,No,62,Month-to-month,No,Mailed check,Fiber optic,No internet service,42.94,2680.65,1
CUST-001735,0,No,Yes,58,Month-to-month,Yes,Credit card,Fiber optic,No,26.1,1517.75,0
CUST-001736,0,No,No,36,Month-to-month,No,Mailed check,DSL,No internet service,55.24,1962.77,1
CUST-001737,0,Yes,No,7,Two year,Yes,Electronic check,No,Yes,36.79,205.66,0
CUST-001738,0,No,No,0,Month-to-month,Yes,Bank transfer,Fiber optic,No,79.03,0.64,0
CUST-001739,0,No,No,14,One year,Yes,Electronic check,No,Yes,78.56,1123.86,0
CUST-001740,0,Yes,Yes,31,One year,Yes,Bank transfer,DSL,No,51.1,1588.99,0
CUST-001741,0,No,No,54,Two year,No,Credit card,DSL,No,120.0,6561.9,0
CUST-001742,1,No,No,33,Month-to-month,No,Bank transfer,No,No,42.94,1452.26,0
CUST-001743,0,Yes,No,1,Month-to-month,Yes,Electronic check,Fiber optic,No,61.42,56.06,1
CUST-001744,0,Yes,No,15,One year,No,Electronic check,DSL,Yes,84.17,1299.46,0
CUST-001745,0,Yes,No,71,Month-to-month,No,Mailed check,No,Yes,91.76,6517.39,0
CUST-001746,0,Yes,Yes,72,Two year,No,Electronic check,DSL,No,103.33,7442.02,0
CUST-001747,0,Yes,No,27,Month-to-month,No,Bank transfer,No,Yes,77.85,2166.77,0
CUST-001748,0,No,No,58,Month-to-month,Yes,Credit card,No,No,96.53,5553.84,0
CUST-001749,1,Yes,Yes,52,Two year,Yes,Bank transfer,DSL,No,45.05,2343.77,0
CUST-001750,0,No,No,67,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,92.54,6259.67,0
CUST-001751,0,Yes,Yes,64,Month-to-month,Yes,Mailed check,No,No internet service,92.14,5912.41,0
CUST-001752,1,No,No,45,Month-to-month,Yes,Electronic check,No,No,110.39,4949.1,0
CUST-001753,0,Yes,No,28,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,18.0,418.69,0
CUST-001754,0,No,Yes,45,Two year,Yes,Mailed check,Fiber optic,No,37.78,1586.58,0
CUST-001755,0,Yes,Yes,23,Month-to-month,Yes,Electronic check,Fiber optic,Yes,89.69,2166.68,0
CUST-001756,0,No,No,25,Month-to-month,No,Bank transfer,DSL,No internet service,18.0,465.43,0
CUST-001757,0,No,No,44,Month-to-month,Yes,Mailed check,Fiber optic,No,79.76,3480.24,1
CUST-001758,1,No,Yes,41,Two year,Yes,Electronic check,DSL,No,96.79,3985.86,0
CUST-001759,0,Yes,Yes,42,Month-to-month,Yes,Mailed check,DSL,No,47.71,1956.44,0
CUST-001760,0,No,No,28,Two year,Yes,Electronic check,Fiber optic,No internet service,52.09,1441.96,0
CUST-001761,1,Yes,Yes,29,Two year,Yes,Bank transfer,No,No,32.78,903.57,0
CUST-001762,0,Yes,No,0,Month-to-month,No,Electronic check,DSL,No internet service,49.35,0.0,1
CUST-001763,0,No,Yes,43,Two year,Yes,Credit card,DSL,No,50.22,2054.21,0
CUST-001764,1,Yes,Yes,42,One year,Yes,Mailed check,DSL,No internet service,44.51,1789.54,0
CUST-001765,0,No,No,68,Month-to-month,No,Electronic check,DSL,No,42.87,2966.22,1
CUST-001766,0,Yes,Yes,36,Month-to-month,Yes,Electronic check,No,No,56.87,1997.98,0
CUST-001767,0,No,No,34,Two year,No,Credit card,Fiber optic,No internet service,56.51,1948.08,0
CUST-001768,0,No,No,4,One year,Yes,Mailed check,DSL,Yes,120.0,527.83,0
CUST-001769,1,No,No,14,One year,Yes,Bank transfer,No,No,53.17,745.21,0
CUST-001770,0,No,No,24,Two year,Yes,Credit card,DSL,No internet service,75.32,1792.75,0
CUST-001771,1,No,No,27,Month-to-month,No,Electronic check,Fiber optic,No internet service,47.69,1294.28,0
CUST-001772,0,No,Yes,26,Two year,Yes,Mailed check,No,No,47.31,1209.23,1
CUST-001773,0,No,Yes,28,Two year,Yes,Bank transfer,Fiber optic,No,18.0,564.2,0
CUST-001774,1,No,No,56,Month-to-month,Yes,Credit card,DSL,Yes,18.0,1101.83,0
CUST-001775,1,No,No,9,Month-to-month,No,Mailed check,Fiber optic,No,28.79,331.6,1
CUST-001776,1,Yes,No,24,Month-to-month,Yes,Credit card,Fiber optic,No,70.51,1584.66,0
CUST-001777,0,Yes,No,11,Two year,Yes,Bank transfer,Fiber optic,No internet service,97.29,1048.34,0
CUST-001778,0,No,Yes,22,Month-to-month,Yes,Credit card,DSL,No,18.0,396.21,0
CUST-001779,0,No,No,49,One year,No,Electronic check,No,No,48.53,2401.12,0
CUST-001780,0,No,No,3,Month-to-month,Yes,Mailed check,Fiber optic,No,23.99,0.0,0
CUST-001781,1,No,No,24,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,57.07,1282.51,0
CUST-001782,1,No,No,1,One year,Yes,Credit card,No,No,97.27,162.61,0
CUST-001783,0,No,Yes,69,Month-to-month,Yes,Electronic check,No,Yes,51.59,3531.75,1
CUST-001784,0,No,No,53,Two year,Yes,Bank transfer,Fiber optic,No,63.57,3294.84,0
CUST-001785,1,Yes,No,17,Month-to-month,No,Electronic check,DSL,No,108.66,1792.04,1
CUST-001786,0,Yes,No,14,Two year,Yes,Electronic check,DSL,No,78.74,1121.88,0
CUST-001787,0,No,No,7,Month-to-month,Yes,Electronic check,Fiber optic,No,42.2,254.27,0
CUST-001788,0,No,No,34,Two year,Yes,Credit card,DSL,Yes,69.77,2384.26,0
CUST-001789,0,Yes,No,55,One year,Yes,Electronic check,Fiber optic,No,40.17,2160.41,0
CUST-001790,1,No,Yes,42,Month-to-month,No,Credit card,Fiber optic,No,77.61,3172.41,0
CUST-001791,0,No,Yes,64,Month-to-month,No,Credit card,Fiber optic,No,80.46,5220.66,0
CUST-001792,0,Yes,No,25,Month-to-month,No,Credit card,DSL,No,23.99,619.66,0
CUST-001793,0,Yes,No,20,One year,No,Bank transfer,No,No,70.25,1388.31,0
CUST-001794,0,No,No,34,Two year,Yes,Bank transfer,Fiber optic,Yes,61.47,2063.91,0
CUST-001795,1,Yes,No,14,Month-to-month,No,Bank transfer,Fiber optic,Yes,81.34,1212.01,1
CUST-001796,0,Yes,No,71,Month-to-month,No,Electronic check,Fiber optic,No,89.94,6415.32,1
CUST-001797,0,No,No,13,One year,Yes,Mailed check,DSL,No internet service,79.32,1088.5,0
CUST-001798,1,No,Yes,34,Month-to-month,No,Credit card,Fiber optic,Yes,55.9,1871.42,0
CUST-001799,0,No,No,38,One year,Yes,Electronic check,DSL,Yes,93.0,3536.53,0
CUST-001800,0,No,No,4,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,38.81,175.35,1
CUST-001801,0,No,Yes,34,One year,Yes,Bank transfer,DSL,Yes,25.38,835.42,0
CUST-001802,0,No,Yes,33,Two year,Yes,Credit card,DSL,No internet service,18.0,589.22,0
CUST-001803,0,No,No,18,Month-to-month,No,Electronic check,DSL,No internet service,62.9,1103.02,1
CUST-001804,1,Yes,Yes,9,Month-to-month,Yes,Credit card,DSL,Yes,40.35,383.1,0
CUST-001805,0,Yes,No,3,Month-to-month,Yes,Electronic check,No,Yes,76.93,164.72,0
CUST-001806,0,Yes,No,0,One year,No,Mailed check,No,No internet service,18.0,28.6,0
CUST-001807,1,Yes,Yes,35,Month-to-month,Yes,Credit card,DSL,Yes,45.58,1610.84,0
CUST-001808,0,Yes,No,6,Two year,Yes,Mailed check,DSL,No,79.11,464.49,0
CUST-001809,0,Yes,Yes,70,One year,No,Bank transfer,Fiber optic,Yes,34.1,2409.48,0
CUST-001810,0,Yes,No,17,Month-to-month,No,Credit card,DSL,No,77.28,1295.51,1
CUST-001811,0,No,Yes,47,One year,Yes,Electronic check,Fiber optic,No internet service,48.29,2236.12,0
CUST-001812,0,Yes,No,49,Month-to-month,No,Electronic check,DSL,No,64.02,3164.17,0
CUST-001813,0,Yes,No,36,Two year,No,Credit card,Fiber optic,Yes,82.85,3011.95,0
CUST-001814,1,No,No,64,Month-to-month,Yes,Bank transfer,No,No,93.58,5963.76,1
CUST-001815,0,No,No,8,One year,No,Credit card,DSL,No,67.77,512.51,1
CUST-001816,0,No,No,17,Two year,No,Credit card,No,Yes,40.58,680.71,0
CUST-001817,0,Yes,No,18,One year,No,Bank transfer,No,No,51.26,895.08,0
CUST-001818,0,No,No,9,Two year,Yes,Mailed check,No,No,84.11,833.25,0
CUST-001819,0,No,No,21,Month-to-month,No,Mailed check,Fiber optic,Yes,34.36,737.38,0
CUST-001820,0,Yes,No,22,Two year,Yes,Electronic check,No,No internet service,59.66,1313.25,0
CUST-001821,0,Yes,No,55,One year,No,Mailed check,Fiber optic,No,53.42,2891.46,0
CUST-001822,0,Yes,No,22,One year,Yes,Credit card,No,Yes,61.9,1398.75,0
CUST-001823,0,Yes,Yes,63,Month-to-month,No,Credit card,DSL,Yes,34.72,2156.78,0
CUST-001824,0,Yes,Yes,56,Month-to-month,No,Credit card,Fiber optic,No,18.0,975.36,0
CUST-001825,0,Yes,No,65,One year,Yes,Credit card,Fiber optic,No,80.62,5278.93,0
CUST-001826,0,No,Yes,7,Month-to-month,Yes,Electronic check,DSL,Yes,93.92,676.81,1
CUST-001827,0,No,No,71,One year,Yes,Mailed check,DSL,No,18.0,1152.83,0
CUST-001828,0,No,No,44,Two year,Yes,Electronic check,DSL,No,76.07,3339.19,0
CUST-001829,1,No,No,71,Two year,No,Bank transfer,Fiber optic,Yes,97.5,6928.78,0
CUST-001830,0,Yes,No,25,Month-to-month,No,Credit card,DSL,No,82.88,2055.02,0
CUST-001831,0,No,No,69,Two year,No,Credit card,DSL,No,52.5,3630.52,0
CUST-001832,0,Yes,Yes,42,Month-to-month,No,Credit card,DSL,No,36.7,1450.92,0
CUST-001833,0,No,Yes,5,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,67.43,195.6,0
CUST-001834,0,No,No,29,Two year,Yes,Mailed check,DSL,Yes,72.43,2051.7,0
CUST-001835,0,No,No,10,Month-to-month,Yes,Electronic check,DSL,Yes,67.87,692.81,1
CUST-001836,0,No,No,68,Month-to-month,Yes,Bank transfer,DSL,Yes,59.6,3891.55,0
CUST-001837,0,No,No,22,Month-to-month,No,Electronic check,Fiber optic,No,32.52,673.26,1
CUST-001838,0,No,Yes,16,Month-to-month,No,Credit card,DSL,No,77.68,1146.74,1
CUST-001839,1,Yes,No,40,Two year,Yes,Mailed check,No,Yes,79.13,3153.07,0
CUST-001840,0,Yes,No,31,Month-to-month,Yes,Bank transfer,DSL,No,71.02,2299.51,0
CUST-001841,0,No,No,7,Month-to-month,Yes,Credit card,DSL,No internet service,68.33,467.45,1
CUST-001842,0,No,No,59,One year,No,Electronic check,Fiber optic,No,115.38,6802.04,1
CUST-001843,0,Yes,No,61,Month-to-month,No,Bank transfer,No,No,46.27,2864.43,0
CUST-001844,0,No,No,54,One year,Yes,Credit card,Fiber optic,No,103.44,5586.83,0
CUST-001845,0,No,Yes,45,Two year,No,Credit card,DSL,No,42.98,1923.35,0
CUST-001846,0,No,Yes,29,One year,No,Electronic check,Fiber optic,No,98.27,2896.16,1
CUST-001847,0,No,Yes,39,Two year,Yes,Bank transfer,Fiber optic,No,102.0,4001.59,0
CUST-001848,0,Yes,No,38,Month-to-month,No,Mailed check,Fiber optic,No,56.21,2150.41,1
CUST-001849,1,No,No,12,Two year,Yes,Electronic check,No,Yes,114.83,1371.02,0
CUST-001850,0,No,No,5,Month-to-month,No,Electronic check,No,No,79.07,378.05,0
CUST-001851,0,Yes,No,18,Month-to-month,No,Bank transfer,Fiber optic,No,38.68,742.1,0
CUST-001852,0,Yes,No,33,One year,Yes,Electronic check,DSL,Yes,53.78,1757.92,0
CUST-001853,0,No,No,11,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,98.98,1150.34,1
CUST-001854,0,Yes,No,7,Two year,No,Electronic check,No,No,92.69,596.47,0
CUST-001855,0,No,No,62,One year,Yes,Electronic check,No,Yes,33.26,2133.81,0
